FacilityReportID,LOV_PollutantGroupID,PollutantGroupCode,LOV_PollutantID,PollutantCode,CAS,MediumCode,ConfidentialIndicatorPollutant,LOV_MediumID,LOV_ConfidentialityIDPollutant,ConfidentialCodePollutant,Accidental,IDWaste,LOV_WasteTypeID,WasteTypeCode,LOV_WasteTreatmentID,WasteTreatmentCode,WHPCountryCode,WHPCountryID,ConfidentialIndicatorWaste,LOV_ConfidentialityIDWaste,ConfidentialCodeWaste,FacilityName,FacilityID,NationalID,ParentCompanyName,ReportingYear,Address,City,PostalCode,CountryCode,LOV_CountryID,RiverBasinDistrictCode,LOV_RiverBasinDistrictID,NUTSLevel2RegionCode,LOV_NUTSRLevel1ID,LOV_NUTSRLevel2ID,LOV_NUTSRLevel3ID,IASectorCode,IAActivityCode,IASubActivityCode,IPPCSectorCode,IPPCActivityCode,IPPCSubActivityCode,LOV_IASectorID,LOV_IAActivityID,LOV_IASubActivityID,NACESectorCode,NACEActivityCode,NACESubActivityCode,LOV_NACESectorID,LOV_NACEActivityID,LOV_NACESubActivityID,IAReportedActivityCode,IPPCReportedActivityCode,NACEReportedActivityCode,ConfidentialIndicatorFacility,ConfidentialCodeFacility,LOV_ConfidentialityIDFacility,ObjectID,DistinctID,FacilitySearchName,CitySearchName,ParentCompanySearchName
968109,3,HEVMET,33,ZN AND COMPOUNDS,NULL,WATER,0,3,NULL,NULL,0,1631763,3,HWIC,1,R,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2010,S.S. Appia Km. 648 SNC,TARANTO,74123,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,101721,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
968109,7,INORG,97,CYANIDES,NULL,WATER,0,3,NULL,NULL,0,1631763,3,HWIC,1,R,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2010,S.S. Appia Km. 648 SNC,TARANTO,74123,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,101722,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
968109,7,INORG,99,PM10,NULL,AIR,0,1,NULL,NULL,0,1631763,3,HWIC,1,R,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2010,S.S. Appia Km. 648 SNC,TARANTO,74123,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,101723,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
968109,7,INORG,93,TOTAL - NITROGEN,NULL,WATER,0,3,NULL,NULL,0,1631763,3,HWIC,1,R,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2010,S.S. Appia Km. 648 SNC,TARANTO,74123,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,101724,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
968109,7,INORG,94,TOTAL - PHOSPHORUS,NULL,WATER,0,3,NULL,NULL,0,1631763,3,HWIC,1,R,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2010,S.S. Appia Km. 648 SNC,TARANTO,74123,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,101725,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
968109,2,OTHGAS,23,CHLORINE AND INORGANIC COMPOUNDS,NULL,AIR,0,1,NULL,NULL,0,1631763,3,HWIC,1,R,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2010,S.S. Appia Km. 648 SNC,TARANTO,74123,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,101726,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
968109,2,OTHGAS,15,CO,630-08-0,AIR,0,1,NULL,NULL,0,1631763,3,HWIC,1,R,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2010,S.S. Appia Km. 648 SNC,TARANTO,74123,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,101727,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
968109,2,OTHGAS,24,FLUORINE AND INORGANIC COMPOUNDS,NULL,AIR,0,1,NULL,NULL,0,1631763,3,HWIC,1,R,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2010,S.S. Appia Km. 648 SNC,TARANTO,74123,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,101728,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
968109,2,OTHGAS,17,NMVOC,NULL,AIR,0,1,NULL,NULL,0,1631763,3,HWIC,1,R,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2010,S.S. Appia Km. 648 SNC,TARANTO,74123,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,101729,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
968109,2,OTHGAS,18,NOX,NULL,AIR,0,1,NULL,NULL,0,1631763,3,HWIC,1,R,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2010,S.S. Appia Km. 648 SNC,TARANTO,74123,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,101730,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
968109,2,OTHGAS,19,SOX,NULL,AIR,0,1,NULL,NULL,0,1631763,3,HWIC,1,R,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2010,S.S. Appia Km. 648 SNC,TARANTO,74123,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,101731,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
968109,6,OTHORG,89,BENZENE,71-43-2,AIR,0,1,NULL,NULL,0,1631763,3,HWIC,1,R,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2010,S.S. Appia Km. 648 SNC,TARANTO,74123,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,101732,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
968109,6,OTHORG,83,PHENOLS,108-95-2,WATER,0,3,NULL,NULL,0,1631763,3,HWIC,1,R,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2010,S.S. Appia Km. 648 SNC,TARANTO,74123,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,101733,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
968109,6,OTHORG,84,POLYCYCLIC AROMATIC HYDROCARBONS,NULL,AIR,0,1,NULL,NULL,0,1631763,3,HWIC,1,R,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2010,S.S. Appia Km. 648 SNC,TARANTO,74123,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,101734,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
968109,6,OTHORG,84,POLYCYCLIC AROMATIC HYDROCARBONS,NULL,WATER,0,3,NULL,NULL,0,1631763,3,HWIC,1,R,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2010,S.S. Appia Km. 648 SNC,TARANTO,74123,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,101735,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
968109,6,OTHORG,85,TOTAL ORGANIC CARBON (TOC),NULL,WATER,0,3,NULL,NULL,0,1631763,3,HWIC,1,R,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2010,S.S. Appia Km. 648 SNC,TARANTO,74123,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,101736,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
968109,5,CHLORG,63,PCDD+PCDF (DIOXINS+FURANS),NULL,AIR,0,1,NULL,NULL,0,1631764,3,HWIC,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2010,S.S. Appia Km. 648 SNC,TARANTO,74123,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,101737,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
968109,1,GRHGAS,10,CO2,124-38-9,AIR,0,1,NULL,NULL,0,1631764,3,HWIC,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2010,S.S. Appia Km. 648 SNC,TARANTO,74123,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,101738,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
968109,3,HEVMET,26,AS AND COMPOUNDS,NULL,AIR,0,1,NULL,NULL,0,1631764,3,HWIC,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2010,S.S. Appia Km. 648 SNC,TARANTO,74123,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,101739,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
968109,3,HEVMET,26,AS AND COMPOUNDS,NULL,WATER,0,3,NULL,NULL,0,1631764,3,HWIC,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2010,S.S. Appia Km. 648 SNC,TARANTO,74123,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,101740,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
968109,3,HEVMET,27,CD AND COMPOUNDS,NULL,AIR,0,1,NULL,NULL,0,1631764,3,HWIC,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2010,S.S. Appia Km. 648 SNC,TARANTO,74123,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,101741,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
968109,3,HEVMET,28,CR AND COMPOUNDS,NULL,AIR,0,1,NULL,NULL,0,1631764,3,HWIC,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2010,S.S. Appia Km. 648 SNC,TARANTO,74123,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,101742,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
968109,3,HEVMET,28,CR AND COMPOUNDS,NULL,WATER,0,3,NULL,NULL,0,1631764,3,HWIC,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2010,S.S. Appia Km. 648 SNC,TARANTO,74123,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,101743,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
968109,3,HEVMET,29,CU AND COMPOUNDS,NULL,AIR,0,1,NULL,NULL,0,1631764,3,HWIC,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2010,S.S. Appia Km. 648 SNC,TARANTO,74123,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,101744,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
968109,3,HEVMET,29,CU AND COMPOUNDS,NULL,WATER,0,3,NULL,NULL,0,1631764,3,HWIC,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2010,S.S. Appia Km. 648 SNC,TARANTO,74123,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,101745,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
968109,3,HEVMET,30,HG AND COMPOUNDS,NULL,AIR,0,1,NULL,NULL,0,1631764,3,HWIC,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2010,S.S. Appia Km. 648 SNC,TARANTO,74123,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,101746,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
968109,3,HEVMET,31,NI AND COMPOUNDS,NULL,AIR,0,1,NULL,NULL,0,1631764,3,HWIC,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2010,S.S. Appia Km. 648 SNC,TARANTO,74123,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,101747,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
968109,3,HEVMET,31,NI AND COMPOUNDS,NULL,WATER,0,3,NULL,NULL,0,1631764,3,HWIC,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2010,S.S. Appia Km. 648 SNC,TARANTO,74123,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,101748,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
968109,3,HEVMET,32,PB AND COMPOUNDS,NULL,AIR,0,1,NULL,NULL,0,1631764,3,HWIC,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2010,S.S. Appia Km. 648 SNC,TARANTO,74123,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,101749,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
968109,3,HEVMET,32,PB AND COMPOUNDS,NULL,WATER,0,3,NULL,NULL,0,1631764,3,HWIC,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2010,S.S. Appia Km. 648 SNC,TARANTO,74123,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,101750,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
968109,3,HEVMET,33,ZN AND COMPOUNDS,NULL,AIR,0,1,NULL,NULL,0,1631764,3,HWIC,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2010,S.S. Appia Km. 648 SNC,TARANTO,74123,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,101751,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
968109,3,HEVMET,33,ZN AND COMPOUNDS,NULL,WATER,0,3,NULL,NULL,0,1631764,3,HWIC,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2010,S.S. Appia Km. 648 SNC,TARANTO,74123,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,101752,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
968109,7,INORG,97,CYANIDES,NULL,WATER,0,3,NULL,NULL,0,1631764,3,HWIC,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2010,S.S. Appia Km. 648 SNC,TARANTO,74123,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,101753,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
968109,7,INORG,99,PM10,NULL,AIR,0,1,NULL,NULL,0,1631764,3,HWIC,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2010,S.S. Appia Km. 648 SNC,TARANTO,74123,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,101754,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
968109,7,INORG,93,TOTAL - NITROGEN,NULL,WATER,0,3,NULL,NULL,0,1631764,3,HWIC,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2010,S.S. Appia Km. 648 SNC,TARANTO,74123,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,101755,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
968109,7,INORG,94,TOTAL - PHOSPHORUS,NULL,WATER,0,3,NULL,NULL,0,1631764,3,HWIC,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2010,S.S. Appia Km. 648 SNC,TARANTO,74123,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,101756,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
968109,2,OTHGAS,23,CHLORINE AND INORGANIC COMPOUNDS,NULL,AIR,0,1,NULL,NULL,0,1631764,3,HWIC,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2010,S.S. Appia Km. 648 SNC,TARANTO,74123,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,101757,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
968109,2,OTHGAS,15,CO,630-08-0,AIR,0,1,NULL,NULL,0,1631764,3,HWIC,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2010,S.S. Appia Km. 648 SNC,TARANTO,74123,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,101758,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
968109,2,OTHGAS,24,FLUORINE AND INORGANIC COMPOUNDS,NULL,AIR,0,1,NULL,NULL,0,1631764,3,HWIC,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2010,S.S. Appia Km. 648 SNC,TARANTO,74123,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,101759,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
968109,2,OTHGAS,17,NMVOC,NULL,AIR,0,1,NULL,NULL,0,1631764,3,HWIC,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2010,S.S. Appia Km. 648 SNC,TARANTO,74123,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,101760,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
968109,2,OTHGAS,18,NOX,NULL,AIR,0,1,NULL,NULL,0,1631764,3,HWIC,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2010,S.S. Appia Km. 648 SNC,TARANTO,74123,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,101761,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
968109,2,OTHGAS,19,SOX,NULL,AIR,0,1,NULL,NULL,0,1631764,3,HWIC,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2010,S.S. Appia Km. 648 SNC,TARANTO,74123,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,101762,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
968109,6,OTHORG,89,BENZENE,71-43-2,AIR,0,1,NULL,NULL,0,1631764,3,HWIC,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2010,S.S. Appia Km. 648 SNC,TARANTO,74123,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,101763,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
968109,6,OTHORG,83,PHENOLS,108-95-2,WATER,0,3,NULL,NULL,0,1631764,3,HWIC,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2010,S.S. Appia Km. 648 SNC,TARANTO,74123,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,101764,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
968109,6,OTHORG,84,POLYCYCLIC AROMATIC HYDROCARBONS,NULL,AIR,0,1,NULL,NULL,0,1631764,3,HWIC,2,D,NULL,NULL,0,NULL,NULL,ILVA S.P.A. Stabilimento di Taranto,7019,2007001763,ILVA S.P.A.,2010,S.S. Appia Km. 648 SNC,TARANTO,74123,IT,109,ITF,162,ITF4,1115,1134,NULL,2,2.(b),NULL,NULL,2.2,NULL,2,17,NULL,24,24.1,24.10,23,158,537,2.(b),2.2,24.10,0,NULL,NULL,101765,0,ILVA S.P.A. Stabilimento di Taranto,TARANTO,ILVA S.P.A.
